frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
99,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.31704600222292,0.0034910008253064007,0.007827002264093608,126.76157599707949
100,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.4819650000718,0.0038660000427626073,0.00908000220078975,127.22789300096338
101,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.86188900057459,0.004192999767838046,0.00918200021260418,127.75233399952413
102,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.73842000102741,0.003630000719567761,0.008407998393522575,125.51803799942718
103,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.2761379996955,0.003896999260177836,0.008696999429957941,125.96675799795776
104,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.5781199997582,0.003460001607891172,0.007877002644818276,127.36208499700297
105,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.73994600237347,0.0032339994504582137,0.008079998224275187,126.26118400294217
106,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,117.42950699772337,0.0033090000215452164,0.008407001587329432,128.07610600066255
107,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.16155099868774,0.003387998731341213,0.008402999810641631,125.84400500054471
108,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.9844729991164,0.003793997166212648,0.008111001079669222,126.53156700253021
109,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.04628699852037,0.0035039993235841393,0.007544000254711136,124.26877899997635
110,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.1149439974688,0.005054000212112442,0.01123000038205646,125.80508699829807
111,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,119.08510099965497,0.005622998287435621,0.011312000424368307,131.85971499842708
112,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.68547499700799,0.003592998837120831,0.008233000698965043,126.4651670026069
113,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.3552499995858,0.003340999683132395,0.008290000550914556,125.1114980004786
114,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.94293600117089,0.0037339996197260916,0.008790000720182434,125.74412100002519
115,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.42905399942538,0.0036049968912266195,0.007908998668426648,125.38769800084992
